{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_10.igc', 'dec_date': '250111', 'dec_heure': '120833', 'nearest_dist': 759.7588512561554, 'nearest': 'FAYENCE', 'maxi_date': '250111', 'maxi_heure': '141457', 'altiMax': 1630.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13376.igc', 'dec_date': '150611', 'dec_heure': '092659', 'nearest_dist': 385.9745207436037, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '150611', 'maxi_heure': '142419', 'altiMax': 2640.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13377.igc', 'dec_date': '190611', 'dec_heure': '100428', 'nearest_dist': 385.9745207436037, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '190611', 'maxi_heure': '151916', 'altiMax': 4628.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13378.igc', 'dec_date': '200611', 'dec_heure': '104256', 'nearest_dist': 495.58273425616784, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '200611', 'maxi_heure': '133348', 'altiMax': 3940.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13379.igc', 'dec_date': '110611', 'dec_heure': '105242', 'nearest_dist': 408.35435087736187, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '110611', 'maxi_heure': '135646', 'altiMax': 2500.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1338.igc', 'dec_date': '200311', 'dec_heure': '123142', 'nearest_dist': 434.2956893713325, 'nearest': 'CHATEAU ARNOUX SAINT AUBAN', 'maxi_date': '200311', 'maxi_heure': '151130', 'altiMax': 2128.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13380.igc', 'dec_date': '210611', 'dec_heure': '104335', 'nearest_dist': 673.5324174962002, 'nearest': 'VINON', 'maxi_date': '210611', 'maxi_heure': '131635', 'altiMax': 3352.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13381.igc', 'dec_date': '130611', 'dec_heure': '131103', 'nearest_dist': 406.0675424331098, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '130611', 'maxi_heure': '145251', 'altiMax': 2993.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13382.igc', 'dec_date': '140611', 'dec_heure': '115811', 'nearest_dist': 376.6238519816446, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '140611', 'maxi_heure': '144315', 'altiMax': 3880.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13383.igc', 'dec_date': '150611', 'dec_heure': '111409', 'nearest_dist': 274.27938646780217, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '150611', 'maxi_heure': '132733', 'altiMax': 3665.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13384.igc', 'dec_date': '160611', 'dec_heure': '113012', 'nearest_dist': 372.94548143274966, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '160611', 'maxi_heure': '134108', 'altiMax': 2902.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13385.igc', 'dec_date': '190511', 'dec_heure': '104635', 'nearest_dist': 387.1077799996214, 'nearest': 'VINON', 'maxi_date': '190511', 'maxi_heure': '115244', 'altiMax': 2428.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13386.igc', 'dec_date': '110611', 'dec_heure': '111143', 'nearest_dist': 395.8118229614042, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '110611', 'maxi_heure': '134507', 'altiMax': 3715.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13387.igc', 'dec_date': '200511', 'dec_heure': '102314', 'nearest_dist': 387.64922215642986, 'nearest': 'VINON', 'maxi_date': '200511', 'maxi_heure': '131243', 'altiMax': 3534.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13388.igc', 'dec_date': '210511', 'dec_heure': '101845', 'nearest_dist': 391.21912400071056, 'nearest': 'VINON', 'maxi_date': '210511', 'maxi_heure': '122118', 'altiMax': 3462.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13389.igc', 'dec_date': '120611', 'dec_heure': '103528', 'nearest_dist': 367.27335658300933, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '120611', 'maxi_heure': '121848', 'altiMax': 3287.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1339.igc', 'dec_date': '300311', 'dec_heure': '112832', 'nearest_dist': 227.63711351288703, 'nearest': 'CHATEAU ARNOUX SAINT AUBAN', 'maxi_date': '300311', 'maxi_heure': '125528', 'altiMax': 2456.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13390.igc', 'dec_date': '280511', 'dec_heure': '103829', 'nearest_dist': 396.22165302149455, 'nearest': 'VINON', 'maxi_date': '280511', 'maxi_heure': '125942', 'altiMax': 2445.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13391.igc', 'dec_date': '150611', 'dec_heure': '103454', 'nearest_dist': 400.69172129369747, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '150611', 'maxi_heure': '140302', 'altiMax': 3877.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13393.igc', 'dec_date': '140611', 'dec_heure': '102508', 'nearest_dist': 369.2675977563797, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '140611', 'maxi_heure': '125008', 'altiMax': 3693.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13394.igc', 'dec_date': '120611', 'dec_heure': '104223', 'nearest_dist': 400.6216991751082, 'nearest': 'VINON', 'maxi_date': '120611', 'maxi_heure': '120821', 'altiMax': 2440.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13395.igc', 'dec_date': '130611', 'dec_heure': '110233', 'nearest_dist': 410.9678213946269, 'nearest': 'VINON', 'maxi_date': '130611', 'maxi_heure': '132121', 'altiMax': 2847.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13397.igc', 'dec_date': '190611', 'dec_heure': '094953', 'nearest_dist': 402.58383965934263, 'nearest': 'VINON', 'maxi_date': '190611', 'maxi_heure': '103738', 'altiMax': 2429.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13398.igc', 'dec_date': '200611', 'dec_heure': '113136', 'nearest_dist': 404.9693194958456, 'nearest': 'VINON', 'maxi_date': '200611', 'maxi_heure': '124731', 'altiMax': 1671.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13399.igc', 'dec_date': '210611', 'dec_heure': '105755', 'nearest_dist': 427.2479459446052, 'nearest': 'VINON', 'maxi_date': '210611', 'maxi_heure': '135118', 'altiMax': 3374.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_134.igc', 'dec_date': '230111', 'dec_heure': '121641', 'nearest_dist': 320.4551744993779, 'nearest': 'NOGARO', 'maxi_date': '230111', 'maxi_heure': '154105', 'altiMax': 1161.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1340.igc', 'dec_date': '300311', 'dec_heure': '115310', 'nearest_dist': 491.38727326455603, 'nearest': 'CHATEAU ARNOUX SAINT AUBAN', 'maxi_date': '300311', 'maxi_heure': '153822', 'altiMax': 2464.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13400.igc', 'dec_date': '150611', 'dec_heure': '092954', 'nearest_dist': 382.29641042860135, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '150611', 'maxi_heure': '093542', 'altiMax': 1464.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13401.igc', 'dec_date': '210611', 'dec_heure': '132029', 'nearest_dist': 378.4632436336063, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '210611', 'maxi_heure': '141437', 'altiMax': 2940.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13402.igc', 'dec_date': '160611', 'dec_heure': '124840', 'nearest_dist': 124.07418673346577, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '160611', 'maxi_heure': '133504', 'altiMax': 2463.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13403.igc', 'dec_date': '300511', 'dec_heure': '105920', 'nearest_dist': 335.6281901956864, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '300511', 'maxi_heure': '112100', 'altiMax': 1770.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13404.igc', 'dec_date': '140611', 'dec_heure': '121916', 'nearest_dist': 369.426993537198, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '140611', 'maxi_heure': '124536', 'altiMax': 2576.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13405.igc', 'dec_date': '140611', 'dec_heure': '132132', 'nearest_dist': 376.4721646370626, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '140611', 'maxi_heure': '135928', 'altiMax': 2630.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13406.igc', 'dec_date': '110611', 'dec_heure': '104454', 'nearest_dist': 398.1488825984645, 'nearest': 'VINON', 'maxi_date': '110611', 'maxi_heure': '142052', 'altiMax': 2709.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13407.igc', 'dec_date': '160611', 'dec_heure': '110928', 'nearest_dist': 389.65313201538544, 'nearest': 'SISTERON VAUMEILH', 'maxi_date': '160611', 'maxi_heure': '114412', 'altiMax': 1803.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13408.igc', 'dec_date': '110511', 'dec_heure': '120122', 'nearest_dist': 417.6427638187337, 'nearest': 'CHATEAU ARNOUX SAINT AUBAN', 'maxi_date': '110511', 'maxi_heure': '131118', 'altiMax': 3147.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13409.igc', 'dec_date': '130511', 'dec_heure': '121032', 'nearest_dist': 240.64249044062674, 'nearest': 'CHATEAU ARNOUX SAINT AUBAN', 'maxi_date': '130511', 'maxi_heure': '140856', 'altiMax': 2911.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1341.igc', 'dec_date': '300311', 'dec_heure': '110910', 'nearest_dist': 1773.6110309338685, 'nearest': 'CHATEAU ARNOUX SAINT AUBAN', 'maxi_date': '300311', 'maxi_heure': '144502', 'altiMax': 2416.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13410.igc', 'dec_date': '100511', 'dec_heure': '122311', 'nearest_dist': 401.1830480481998, 'nearest': 'CHATEAU ARNOUX SAINT AUBAN', 'maxi_date': '100511', 'maxi_heure': '131415', 'altiMax': 1990.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13411.igc', 'dec_date': '200611', 'dec_heure': '114907', 'nearest_dist': 263.7647150775401, 'nearest': 'CHAMBERY CHALLES LES EAUX', 'maxi_date': '200611', 'maxi_heure': '132723', 'altiMax': 2346.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13412.igc', 'dec_date': '220611', 'dec_heure': '112420', 'nearest_dist': 569.2208401579348, 'nearest': "FALAISE MONTS D'ERAINES", 'maxi_date': '220611', 'maxi_heure': '121740', 'altiMax': 1353.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13413.igc', 'dec_date': '220611', 'dec_heure': '112824', 'nearest_dist': 435.3240789895796, 'nearest': 'LA ROCHE SUR YON LES AJONCS', 'maxi_date': '220611', 'maxi_heure': '132604', 'altiMax': 1507.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13414.igc', 'dec_date': '090611', 'dec_heure': '124343', 'nearest_dist': 321.9140750723444, 'nearest': 'CARPENTRAS', 'maxi_date': '090611', 'maxi_heure': '135143', 'altiMax': 2349.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13415.igc', 'dec_date': '130611', 'dec_heure': '122925', 'nearest_dist': 321.3424025943676, 'nearest': 'CARPENTRAS', 'maxi_date': '130611', 'maxi_heure': '142541', 'altiMax': 2947.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13416.igc', 'dec_date': '070611', 'dec_heure': '125849', 'nearest_dist': 324.47339549801643, 'nearest': 'CARPENTRAS', 'maxi_date': '070611', 'maxi_heure': '135553', 'altiMax': 1574.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13417.igc', 'dec_date': '110611', 'dec_heure': '140211', 'nearest_dist': 331.6065700073133, 'nearest': 'CARPENTRAS', 'maxi_date': '110611', 'maxi_heure': '151243', 'altiMax': 1419.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13418.igc', 'dec_date': '120611', 'dec_heure': '132848', 'nearest_dist': 337.01870585188306, 'nearest': 'CARPENTRAS', 'maxi_date': '120611', 'maxi_heure': '140420', 'altiMax': 1511.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13419.igc', 'dec_date': '130611', 'dec_heure': '123349', 'nearest_dist': 208.43517423361624, 'nearest': 'CARPENTRAS', 'maxi_date': '130611', 'maxi_heure': '132617', 'altiMax': 2392.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1342.igc', 'dec_date': '050311', 'dec_heure': '132615', 'nearest_dist': 363.5969169551349, 'nearest': 'BAGNERES DE LUCHON', 'maxi_date': '050311', 'maxi_heure': '133714', 'altiMax': 2585.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13420.igc', 'dec_date': '130611', 'dec_heure': '140307', 'nearest_dist': 314.518955502648, 'nearest': 'CARPENTRAS', 'maxi_date': '130611', 'maxi_heure': '143959', 'altiMax': 1177.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13421.igc', 'dec_date': '150611', 'dec_heure': '122231', 'nearest_dist': 314.2391877235207, 'nearest': 'CARPENTRAS', 'maxi_date': '150611', 'maxi_heure': '131455', 'altiMax': 2246.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13422.igc', 'dec_date': '150611', 'dec_heure': '135651', 'nearest_dist': 327.6065903868925, 'nearest': 'CARPENTRAS', 'maxi_date': '150611', 'maxi_heure': '150355', 'altiMax': 2389.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13423.igc', 'dec_date': '160611', 'dec_heure': '133646', 'nearest_dist': 308.2611134146325, 'nearest': 'CARPENTRAS', 'maxi_date': '160611', 'maxi_heure': '140830', 'altiMax': 1171.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13424.igc', 'dec_date': '200611', 'dec_heure': '114822', 'nearest_dist': 324.47339549801643, 'nearest': 'CARPENTRAS', 'maxi_date': '200611', 'maxi_heure': '115450', 'altiMax': 1156.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13425.igc', 'dec_date': '200611', 'dec_heure': '125603', 'nearest_dist': 300.58453815742337, 'nearest': 'CARPENTRAS', 'maxi_date': '200611', 'maxi_heure': '131643', 'altiMax': 1113.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13426.igc', 'dec_date': '090611', 'dec_heure': '114800', 'nearest_dist': 332.71655675363377, 'nearest': 'CARPENTRAS', 'maxi_date': '090611', 'maxi_heure': '142148', 'altiMax': 2317.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13427.igc', 'dec_date': '110611', 'dec_heure': '121939', 'nearest_dist': 303.4459279545294, 'nearest': 'CARPENTRAS', 'maxi_date': '110611', 'maxi_heure': '122323', 'altiMax': 1142.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13428.igc', 'dec_date': '130611', 'dec_heure': '122049', 'nearest_dist': 302.86010627761493, 'nearest': 'CARPENTRAS', 'maxi_date': '130611', 'maxi_heure': '132117', 'altiMax': 2570.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13429.igc', 'dec_date': '160611', 'dec_heure': '122734', 'nearest_dist': 319.3770334165209, 'nearest': 'CARPENTRAS', 'maxi_date': '160611', 'maxi_heure': '124050', 'altiMax': 1745.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1343.igc', 'dec_date': '260311', 'dec_heure': '123836', 'nearest_dist': 376.4873193896594, 'nearest': 'OLORON HERRERE', 'maxi_date': '260311', 'maxi_heure': '131433', 'altiMax': 2580.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13430.igc', 'dec_date': '060611', 'dec_heure': '114818', 'nearest_dist': 342.9712642693814, 'nearest': 'CARPENTRAS', 'maxi_date': '060611', 'maxi_heure': '135912', 'altiMax': 1464.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13431.igc', 'dec_date': '110611', 'dec_heure': '110433', 'nearest_dist': 318.2136625336914, 'nearest': 'CARPENTRAS', 'maxi_date': '110611', 'maxi_heure': '152149', 'altiMax': 3735.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13432.igc', 'dec_date': '120611', 'dec_heure': '121507', 'nearest_dist': 328.16662404159473, 'nearest': 'CARPENTRAS', 'maxi_date': '120611', 'maxi_heure': '141407', 'altiMax': 3440.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13433.igc', 'dec_date': '130611', 'dec_heure': '115922', 'nearest_dist': 302.86010627761493, 'nearest': 'CARPENTRAS', 'maxi_date': '130611', 'maxi_heure': '142602', 'altiMax': 2816.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13434.igc', 'dec_date': '140611', 'dec_heure': '124622', 'nearest_dist': 282.71514098921625, 'nearest': 'CARPENTRAS', 'maxi_date': '140611', 'maxi_heure': '144650', 'altiMax': 2079.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13435.igc', 'dec_date': '200611', 'dec_heure': '120117', 'nearest_dist': 324.47339549801643, 'nearest': 'CARPENTRAS', 'maxi_date': '200611', 'maxi_heure': '142553', 'altiMax': 1392.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13436.igc', 'dec_date': '130611', 'dec_heure': '120959', 'nearest_dist': 312.81176965031904, 'nearest': 'CARPENTRAS', 'maxi_date': '130611', 'maxi_heure': '134851', 'altiMax': 2740.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13437.igc', 'dec_date': '160611', 'dec_heure': '123749', 'nearest_dist': 279.83782963625066, 'nearest': 'CARPENTRAS', 'maxi_date': '160611', 'maxi_heure': '140905', 'altiMax': 2626.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13438.igc', 'dec_date': '200611', 'dec_heure': '132648', 'nearest_dist': 335.8453575452818, 'nearest': 'CARPENTRAS', 'maxi_date': '200611', 'maxi_heure': '141940', 'altiMax': 1281.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13439.igc', 'dec_date': '060611', 'dec_heure': '121019', 'nearest_dist': 308.2611134146325, 'nearest': 'CARPENTRAS', 'maxi_date': '060611', 'maxi_heure': '124323', 'altiMax': 1394.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13440.igc', 'dec_date': '070611', 'dec_heure': '122045', 'nearest_dist': 298.05209405287695, 'nearest': 'CARPENTRAS', 'maxi_date': '070611', 'maxi_heure': '122657', 'altiMax': 1021.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13441.igc', 'dec_date': '070611', 'dec_heure': '133743', 'nearest_dist': 310.536402266166, 'nearest': 'CARPENTRAS', 'maxi_date': '070611', 'maxi_heure': '141039', 'altiMax': 1600.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13442.igc', 'dec_date': '120611', 'dec_heure': '133828', 'nearest_dist': 304.2891066968962, 'nearest': 'CARPENTRAS', 'maxi_date': '120611', 'maxi_heure': '141704', 'altiMax': 1720.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13443.igc', 'dec_date': '130611', 'dec_heure': '125936', 'nearest_dist': 306.83942252712603, 'nearest': 'CARPENTRAS', 'maxi_date': '130611', 'maxi_heure': '133432', 'altiMax': 1843.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13444.igc', 'dec_date': '140611', 'dec_heure': '122822', 'nearest_dist': 321.3424025943676, 'nearest': 'CARPENTRAS', 'maxi_date': '140611', 'maxi_heure': '134002', 'altiMax': 2110.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13445.igc', 'dec_date': '150611', 'dec_heure': '130718', 'nearest_dist': 332.15419717312864, 'nearest': 'CARPENTRAS', 'maxi_date': '150611', 'maxi_heure': '141050', 'altiMax': 2560.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13446.igc', 'dec_date': '220611', 'dec_heure': '114150', 'nearest_dist': 777.8702863570587, 'nearest': 'ANGERS MARCE', 'maxi_date': '220611', 'maxi_heure': '133345', 'altiMax': 1731.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13447.igc', 'dec_date': '220611', 'dec_heure': '124119', 'nearest_dist': 357794.0702626135, 'nearest': 'ITXASSOU', 'maxi_date': '220611', 'maxi_heure': '154136', 'altiMax': 3136.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13448.igc', 'dec_date': '190611', 'dec_heure': '125725', 'nearest_dist': 357827.2227628092, 'nearest': 'ITXASSOU', 'maxi_date': '190611', 'maxi_heure': '143123', 'altiMax': 2978.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13449.igc', 'dec_date': '200611', 'dec_heure': '110525', 'nearest_dist': 357460.0331719812, 'nearest': 'ITXASSOU', 'maxi_date': '200611', 'maxi_heure': '140117', 'altiMax': 3616.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1345.igc', 'dec_date': '290311', 'dec_heure': '114420', 'nearest_dist': 413.94226995155884, 'nearest': 'CHATEAU ARNOUX SAINT AUBAN', 'maxi_date': '290311', 'maxi_heure': '115512', 'altiMax': 1470.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13450.igc', 'dec_date': '020611', 'dec_heure': '101924', 'nearest_dist': 1459997.5820704342, 'nearest': 'ITXASSOU', 'maxi_date': '020611', 'maxi_heure': '150521', 'altiMax': 4611.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13451.igc', 'dec_date': '030611', 'dec_heure': '113115', 'nearest_dist': 1459991.373864343, 'nearest': 'ITXASSOU', 'maxi_date': '030611', 'maxi_heure': '134208', 'altiMax': 4086.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_13452.igc', 'dec_date': '060611', 'dec_heure': '141021', 'nearest_dist': 1460000.0102866897, 'nearest': 'ITXASSOU', 'maxi_date': '060611', 'maxi_heure': '152928', 'altiMax': 4153.0}
